"PLT_CN","STATE_NAME","INVYR","MEASYEAR","LAT","LON","ELEV","ELEV_M","ALL_TREES_TOTAL","ALL_TREES_BA_M2HA","PIAL_TOTAL","PIAL_AVG_DBH_CM","PIAL_STDEV_DBH_CM","PIAL_BA_M2HA","PIAL_QMD_CM","PIAL_TPH","PIAL_SDI","PIAL_CLASS1","PIAL_CLASS1_BA_M2HA","PIAL_CLASS1_TPH","PIAL_CLASS2","PIAL_CLASS2_BA_M2HA","PIAL_CLASS2_TPH","PIAL_CLASS3","PIAL_CLASS3_BA_M2HA","PIAL_CLASS3_TPH","PIAL_CLASS4","PIAL_CLASS4_BA_M2HA","PIAL_CLASS4_TPH","ABLA_TOTAL","ABLA_AVG_DBH_CM","ABLA_STDEV_DBH_CM","ABLA_BA_M2HA","ABLA_QMD_CM","ABLA_TPH","ABLA_SDI","ABLA_CLASS1","ABLA_CLASS1_BA_M2HA","ABLA_CLASS1_TPH","ABLA_CLASS2","ABLA_CLASS2_BA_M2HA","ABLA_CLASS2_TPH","ABLA_CLASS3","ABLA_CLASS3_BA_M2HA","ABLA_CLASS3_TPH","ABLA_CLASS4","ABLA_CLASS4_BA_M2HA","ABLA_CLASS4_TPH","PICO_TOTAL","PICO_AVG_DBH_CM","PICO_STDEV_DBH_CM","PICO_BA_M2HA","PICO_QMD_CM","PICO_TPH","PICO_SDI","PICO_CLASS1","PICO_CLASS1_BA_M2HA","PICO_CLASS1_TPH","PICO_CLASS2","PICO_CLASS2_BA_M2HA","PICO_CLASS2_TPH","PICO_CLASS3","PICO_CLASS3_BA_M2HA","PICO_CLASS3_TPH","PICO_CLASS4","PICO_CLASS4_BA_M2HA","PICO_CLASS4_TPH","PIEN_TOTAL","PIEN_AVG_DBH_CM","PIEN_STDEV_DBH_CM","PIEN_BA_M2HA","PIEN_QMD_CM","PIEN_TPH","PIEN_SDI","PIEN_CLASS1","PIEN_CLASS1_BA_M2HA","PIEN_CLASS1_TPH","PIEN_CLASS2","PIEN_CLASS2_BA_M2HA","PIEN_CLASS2_TPH","PIEN_CLASS3","PIEN_CLASS3_BA_M2HA","PIEN_CLASS3_TPH","PIEN_CLASS4","PIEN_CLASS4_BA_M2HA","PIEN_CLASS4_TPH","PIFL_TOTAL","PIFL_AVG_DBH_CM","PIFL_STDEV_DBH_CM","PIFL_BA_M2HA","PIFL_QMD_CM","PIFL_TPH","PIFL_SDI","PIFL_CLASS1","PIFL_CLASS1_BA_M2HA","PIFL_CLASS1_TPH","PIFL_CLASS2","PIFL_CLASS2_BA_M2HA","PIFL_CLASS2_TPH","PIFL_CLASS3","PIFL_CLASS3_BA_M2HA","PIFL_CLASS3_TPH","PIFL_CLASS4","PIFL_CLASS4_BA_M2HA","PIFL_CLASS4_TPH","PIPO_TOTAL","PIPO_AVG_DBH_CM","PIPO_STDEV_DBH_CM","PIPO_BA_M2HA","PIPO_QMD_CM","PIPO_TPH","PIPO_SDI","PIPO_CLASS1","PIPO_CLASS1_BA_M2HA","PIPO_CLASS1_TPH","PIPO_CLASS2","PIPO_CLASS2_BA_M2HA","PIPO_CLASS2_TPH","PIPO_CLASS3","PIPO_CLASS3_BA_M2HA","PIPO_CLASS3_TPH","PIPO_CLASS4","PIPO_CLASS4_BA_M2HA","PIPO_CLASS4_TPH","PIPU_TOTAL","PIPU_AVG_DBH_CM","PIPU_STDEV_DBH_CM","PIPU_BA_M2HA","PIPU_QMD_CM","PIPU_TPH","PIPU_SDI","PIPU_CLASS1","PIPU_CLASS1_BA_M2HA","PIPU_CLASS1_TPH","PIPU_CLASS2","PIPU_CLASS2_BA_M2HA","PIPU_CLASS2_TPH","PIPU_CLASS3","PIPU_CLASS3_BA_M2HA","PIPU_CLASS3_TPH","PIPU_CLASS4","PIPU_CLASS4_BA_M2HA","PIPU_CLASS4_TPH","POAN_TOTAL","POAN_AVG_DBH_CM","POAN_STDEV_DBH_CM","POAN_BA_M2HA","POAN_QMD_CM","POAN_TPH","POAN_SDI","POAN_CLASS1","POAN_CLASS1_BA_M2HA","POAN_CLASS1_TPH","POAN_CLASS2","POAN_CLASS2_BA_M2HA","POAN_CLASS2_TPH","POAN_CLASS3","POAN_CLASS3_BA_M2HA","POAN_CLASS3_TPH","POAN_CLASS4","POAN_CLASS4_BA_M2HA","POAN_CLASS4_TPH","POBA_TOTAL","POBA_AVG_DBH_CM","POBA_STDEV_DBH_CM","POBA_BA_M2HA","POBA_QMD_CM","POBA_TPH","POBA_SDI","POBA_CLASS1","POBA_CLASS1_BA_M2HA","POBA_CLASS1_TPH","POBA_CLASS2","POBA_CLASS2_BA_M2HA","POBA_CLASS2_TPH","POBA_CLASS3","POBA_CLASS3_BA_M2HA","POBA_CLASS3_TPH","POBA_CLASS4","POBA_CLASS4_BA_M2HA","POBA_CLASS4_TPH","PODE_TOTAL","PODE_AVG_DBH_CM","PODE_STDEV_DBH_CM","PODE_BA_M2HA","PODE_QMD_CM","PODE_TPH","PODE_SDI","PODE_CLASS1","PODE_CLASS1_BA_M2HA","PODE_CLASS1_TPH","PODE_CLASS2","PODE_CLASS2_BA_M2HA","PODE_CLASS2_TPH","PODE_CLASS3","PODE_CLASS3_BA_M2HA","PODE_CLASS3_TPH","PODE_CLASS4","PODE_CLASS4_BA_M2HA","PODE_CLASS4_TPH","POTR_TOTAL","POTR_AVG_DBH_CM","POTR_STDEV_DBH_CM","POTR_BA_M2HA","POTR_QMD_CM","POTR_TPH","POTR_SDI","POTR_CLASS1","POTR_CLASS1_BA_M2HA","POTR_CLASS1_TPH","POTR_CLASS2","POTR_CLASS2_BA_M2HA","POTR_CLASS2_TPH","POTR_CLASS3","POTR_CLASS3_BA_M2HA","POTR_CLASS3_TPH","POTR_CLASS4","POTR_CLASS4_BA_M2HA","POTR_CLASS4_TPH","PSME_TOTAL","PSME_AVG_DBH_CM","PSME_STDEV_DBH_CM","PSME_BA_M2HA","PSME_QMD_CM","PSME_TPH","PSME_SDI","PSME_CLASS1","PSME_CLASS1_BA_M2HA","PSME_CLASS1_TPH","PSME_CLASS2","PSME_CLASS2_BA_M2HA","PSME_CLASS2_TPH","PSME_CLASS3","PSME_CLASS3_BA_M2HA","PSME_CLASS3_TPH","PSME_CLASS4","PSME_CLASS4_BA_M2HA","PSME_CLASS4_TPH","BA_M2HA_ALL_OTHERS"
4772608010690,"Montana",2004,2004,44.929517,-111.507758,7746,2360.9808,46,40.22113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,24.3459,9.36353117095648,16.17409,26.000284171524,468,485.660279017104,1,0.414,185,5,1.65187,74,10,7.28724,149,4,6.82098,59,1,18.034,0,0.3799,18.034,15,8.58235917288133,0,0,0,1,0.3799,15,0,0,0,0,0,0,2,22.225,6.64538952959118,1.20557,22.716320696803,30,24.861732681265,0,0,0,1,0.3588,15,1,0.84677,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8.72066666666667,6.30581964008909,1.05013,10.1271385231301,385,88.0868663923787,2,0.75102,370,1,0.29911,15,0,0,0,0,0,0,20,27.9273,11.989365029058,21.41144,30.2736141780264,297,394.200411077598,0,0,0,8,2.43044,119,4,3.14352,59,8,15.83749,119,2.256
4772692010690,"Montana",2004,2005,44.841147,-111.383807,7566,2306.1168,72,38.05903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23.876,5.66254818964042,6.29276,24.4655903487145,134,126.024019835706,0,0,0,4,1.68578,59,3,2.24949,45,2,2.35749,30,2,22.479,3.05328708116351,1.1914,22.582442781949,30,24.6269847170745,0,0,0,1,0.48232,15,1,0.70908,15,0,0,0,2,26.67,0.71842048968553,1.66234,26.6748376564882,30,32.173794350249,0,0,0,0,0,0,2,1.66234,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,19.1662372881356,5.73211635809354,28.91252,19.991120747616,1218,829.426668814403,2,1.48889,370,40,13.39401,595,14,9.82553,208,3,4.20409,45,0
4772829010690,"Montana",2004,2004,45.509397,-112.027436,9109,2776.4232,52,35.18764,19,24.1032631578947,12.7590994494217,16.31709,27.1144569517716,283,313.776188898329,0,0,0,10,3.4366,149,6,3.79864,89,3,9.08185,45,33,19.1192727272727,7.3731875199635,18.87055,20.451481440006,1002,707.555154985302,3,2.98717,556,20,6.56226,297,8,5.77962,119,2,3.54151,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4772903010690,"Montana",2004,2004,44.793759,-111.574827,6929,2111.9592,57,25.47669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,16.5249411764706,3.16563663893509,11.23171,16.8166641582617,506,260.837662132021,0,0,0,28,7.87183,416,6,3.35988,89,0,0,0,1,44.196,0,2.28167,44.196,15,36.175836290638,0,0,0,0,0,0,0,0,0,1,2.28167,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,15.7133636363636,5.52680134431907,11.9633,16.6152609532759,1179,596.591484015845,5,5.29373,926,14,4.61241,208,3,2.05717,45,0,0,0,0
4773004010690,"Montana",2004,2004,45.674424,-112.047356,8343,2542.9464,51,29.6108,5,17.6276,3.82099081391201,1.88308,17.9558419017321,74,42.6136947635985,0,0,0,4,1.27265,59,1,0.61044,15,0,0,0,8,24.765,8.89984352992472,6.37898,26.1268355910164,119,124.478183439962,0,0,0,4,1.43746,59,2,1.77441,30,2,3.16711,30,38,21.4228947368421,4.75457412074954,21.34874,21.9306064643625,565,446.425298398296,0,0,0,18,6.29849,268,18,12.7881,268,2,2.26215,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4775988010690,"Montana",2004,2004,45.337536,-110.360639,9606,2927.9088,11,10.67691,9,29.0688888888889,16.3381988637399,8.76732,32.8979848217688,228,345.567982807254,1,0.25417,139,2,0.42064,22,3,1.93904,33,3,6.15347,33,1,13.462,0,0.15877,13.462,11,4.02588226742882,0,0,0,1,0.15877,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44.704,0,1.75082,44.704,11,27.6341513208194,0,0,0,0,0,0,0,0,0,1,1.75082,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4776016010690,"Montana",2004,2004,45.513643,-110.681472,6268,1910.4864,14,4.33653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,23.7308571428571,7.8835833209285,4.33653,24.9171651219453,89,86.221749266962,0,0,0,4,0.43846,25,8,2.44553,51,2,1.45255,13,0
4776075010690,"Montana",2004,2004,45.965076,-110.350228,7864,2396.9472,81,47.90048,5,18.5928,3.25476991506312,2.06855,18.8193260665732,74,45.9503107573978,0,0,0,4,1.41674,59,1,0.65181,15,0,0,0,22,18.8883636363636,6.67550763217196,10.60701,19.9826704740064,498,338.541220410162,1,0.37551,185,14,4.23228,208,6,4.80277,89,1,1.19645,15,41,22.9033658536585,4.78501971655341,26.19273,23.3859387667034,610,533.992607616887,0,0,0,14,5.28064,208,25,18.38255,372,2,2.52954,30,1,17.018,0,0.3383,17.018,15,7.81964603174685,0,0,0,1,0.3383,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,22.6271666666667,10.8659862108017,8.69388,24.9042002414586,178,172.893111182577,0,0,0,7,2.04481,104,3,2.45033,45,2,4.19874,30,0
4776223010690,"Montana",2004,2004,45.824122,-110.349976,5553,1692.5544,4,0.84208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.6195,1.3500285182173,0.84208,3.80364469949547,741,35.1774614684174,4,0.84208,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.842
4776341010690,"Montana",2004,2004,45.153074,-110.682848,9114,2777.9472,40,44.67282,4,38.608,10.6700156825877,7.36366,39.6984204975462,59,121.806353678941,0,0,0,0,0,0,1,0.63787,15,3,6.72579,45,21,19.509619047619,8.12109900491424,13.44724,21.0579415219735,823,609.449746215494,3,2.79378,556,11,3.75448,164,3,1.83688,45,4,5.06209,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,34.1206666666667,14.5512349925882,23.86192,36.9031494265733,223,406.262735090999,0,0,0,3,0.99222,45,5,4.18389,74,7,18.68581,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4776405010690,"Montana",2004,2004,45.015405,-110.356396,8755,2668.524,2,2.76072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.828,0,0.50674,20.828,15,10.8145454267883,0,0,0,0,0,0,1,0.50674,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.446,0,2.25399,12.446,185,58.9530692640822,1,2.25399,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4776432010690,"Montana",2004,2004,45.292906,-110.551351,6093,1857.1464,33,20.35043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18.7597142857143,6.18778715735778,3.146,19.6149375294879,104,68.7509941547755,0,0,0,5,1.38418,74,2,1.76182,30,0,0,0,3,5.67266666666667,2.88861027716328,1.64754,6.14344040420349,556,56.9515501367345,3,1.64754,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,20.4304347826087,10.4328010177085,15.55688,22.83667408968,1024,862.86616430781,4,1.6804,741,9,2.93951,134,5,3.8826,74,5,7.05437,74,0
4776489010690,"Montana",2004,2004,45.51316,-110.359206,7295,2223.516,30,36.94227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18.6266666666667,4.42013521663459,10.87464,19.1196219827146,483,305.955456158661,1,2.07374,185,14,4.658,208,6,4.1429,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,46.3126666666667,19.4040041228608,26.06763,49.7950140877578,134,394.279988348111,0,0,0,1,0.26234,15,1,1.04935,15,7,24.75595,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4776546010690,"Montana",2004,2004,45.47129,-110.551202,5944,1811.7312,2,3.37054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50.8,0.718420489685534,3.37054,50.8025399365032,17,50.5786033899676,0,0,0,0,0,0,0,0,0,2,3.37054,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.371
4776569010690,"Montana",2004,2004,45.103423,-110.175206,7983,2433.2184,42,36.5724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10.541,10.2716659001175,4.35942,14.4162249335023,1371,552.39985692652,7,1.57244,1297,3,0.75249,45,1,0.55738,15,1,1.4771,15,10,37.465,5.88204871716574,16.75977,37.8782902518052,149,282.420008010897,0,0,0,0,0,0,2,2.06327,30,8,14.6965,119,20,24.892,6.63682530320508,15.45321,25.7188013251007,297,303.431963916227,0,0,0,5,1.63589,74,10,7.20171,149,5,6.61561,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4776642010690,"Montana",2004,2004,45.151701,-110.051175,9261,2822.7528,24,9.34375,15,15.5786666666667,10.9003195671809,6.35103,18.8040073034092,934,576.431332538019,6,1.85313,834,5,1.47262,56,3,1.73652,33,1,1.28875,11,8,15.367,7.08993515988888,2.8343,16.7370389256881,345,176.519423046282,2,0.94698,278,4,0.84613,45,2,1.04119,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.81,0,0.15842,3.81,139,6.6134708910231,1,0.15842,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4776702010690,"Montana",2004,2004,45.60036,-110.556982,6280,1914.144,30,10.36494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15.4178,4.50574649876257,3.03587,15.9993791504546,239,113.969753155761,1,0.8625,139,8,1.63054,89,1,0.54284,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20.0406,4.18737275250497,7.32907,20.4519689614472,223,157.543342576466,0,0,0,12,3.21858,134,8,4.11049,89,0,0,0,3.036
4776777010690,"Montana",2004,2004,45.114216,-110.553931,9011,2746.5528,77,53.363,55,21.844,7.71257103695,38.19152,23.1422247253017,1329,1144.56921182632,3,4.11369,556,23,7.03448,342,22,16.43737,327,7,10.60598,104,11,15.4478181818182,6.00946842604538,3.57449,16.4762171849995,334,166.717844050007,1,0.09388,185,7,1.69437,104,3,1.78624,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,28.2401818181818,10.7486234822714,11.59699,30.0422666315915,164,214.157152469191,0,0,0,3,0.85612,45,4,3.2968,59,4,7.44407,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
